Feature ID	Taxon	Confidence
52ed46ba6b0164c54b5823cfd6fbf628	k__Animalia;p__Arthropoda;c__Insecta;o__Megaloptera;f__Corydalidae;g__Chauliodes;s__pectinicornis	0.9997522423002464
6be692e5d1e813cbed4f5c50fd07ad19	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Empididae	0.9037217346055663
7f88798b76e61885bc2596d806ef5b9f	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Philodromidae;g__Tibellus;s__oblongus	0.7929889058160144
74658a5c351f910264ccd972fad23752	k__Animalia;p__Arthropoda	0.9999999999999672
65a18ce8733e614badd15b106b77af51	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tipulidae;g__Tipula	0.8410388673188016
3742f8da83a107a6705d1335a12b8c7b	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Acroceridae;g__;s__	0.9602198126857433
0a48026626a7ce876b0978bd63a105ff	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Hybotidae;g__Syneches;s__	0.9091045717921173
9a4b77f93afaa69409d2a97dcb6f2c50	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae	0.7597413888842123
913ff2e3ed95e40b08ed876f6923c87d	k__Animalia;p__Arthropoda;c__Arachnida	0.7779682926876428
419acf063e0c7cfaf859a20efab52319	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Empididae	0.9669529557043255
e6ccb3c731a12908775b5973609675a1	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__	0.8500508931669442
9efb2df30f260798b0574161b1369d1a	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.8452301114844069
1be60ceceeae38358eb4fc1792ac862e	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Philodromidae;g__Ebo;s__iviei	0.999754629450745
793b55dc2017ce23758b797a5453525f	k__Animalia;p__Arthropoda	0.9999999999999863
